template_id,median_z,mean_z,minchi2,mode_z,z_sigma68,z_sigma,z_mc,concentration_i,concentration_cal_i,asymmetry_i,clumpiness_i,gini_i,m20_i,mag_sersic_i,mag_cal_i,re_sersic_i,re_cal_i,n_sersic_i,n_sersic_cal_i,ellipticity_sersic_i,ellipticity_sersic_cal_i
0,0.19966552861664225,0.26225738688047745,3.599542625412141,0.19,0.07437710208324465,0.11957297679199903,0.19003144442736153,3.051165,0.4423952,0.0905614,0.096091,0.539733,-1.82246,18.076084,-0.03671646,4.207028,-0.797472,3.5374446,0.10594463,0.5591839,-0.009916127
0,0.19991959162309106,0.26267882713630214,3.57507998519759,0.19,0.07462013500895538,0.11970554417710724,0.1701289496730991,3.051165,0.4423952,0.0905614,0.096091,0.539733,-1.82246,18.076084,-0.03671646,4.207028,-0.797472,3.5374446,0.10594463,0.5591839,-0.009916127
9,0.601140936455855,0.6039080098516864,3.3982749763290485,0.61,0.02520494151470054,0.026421123908301536,0.5780180933524912,2.35162,-0.015680075,0.0841101,0.0665034,0.493103,-1.8871,19.593683,-0.07591629,3.5845401,-0.9536598,3.2003803,0.1045804,0.7107577,-0.023742318
9,0.6011511536695205,0.6039096916894183,3.30852833737481,0.61,0.025261938033758535,0.026474614007653833,0.5369950600659313,2.35162,-0.015680075,0.0841101,0.0665034,0.493103,-1.8871,19.593683,-0.07591629,3.5845401,-0.9536598,3.2003803,0.1045804,0.7107577,-0.023742318
9,0.6012182120296182,0.6039879324095838,3.356131015583742,0.61,0.02521326267947882,0.02642462748249987,0.6208477163676234,2.35162,-0.015680075,0.0841101,0.0665034,0.493103,-1.8871,19.593683,-0.07591629,3.5845401,-0.9536598,3.2003803,0.1045804,0.7107577,-0.023742318
9,0.601219508596875,0.603993530544629,3.355183408502853,0.61,0.02524785251767475,0.026451079659441035,0.5929659679554546,2.35162,-0.015680075,0.0841101,0.0665034,0.493103,-1.8871,19.593683,-0.07591629,3.5845401,-0.9536598,3.2003803,0.1045804,0.7107577,-0.023742318
9,0.6012028689185442,0.6039734605337541,3.3599759740118316,0.61,0.025230257843657955,0.026438885667775153,0.579959221828893,2.35162,-0.015680075,0.0841101,0.0665034,0.493103,-1.8871,19.593683,-0.07591629,3.5845401,-0.9536598,3.2003803,0.1045804,0.7107577,-0.023742318
19,0.6222017659717719,0.6269469577288451,2.4982534090577246,0.63,0.02137775408147302,0.02130545907680547,0.648571954802109,2.9597802,0.6089301,0.0516482,0.028476,0.44064,-1.45219,19.755396,-0.032104492,3.8690407,-0.72125936,0.7470674,0.08066738,0.30932778,-0.025172234
19,0.6217965884187288,0.6265538790178432,2.4349026936015434,0.63,0.0213591498578653,0.02133287695899897,0.61684123721823,2.9597802,0.6089301,0.0516482,0.028476,0.44064,-1.45219,19.755396,-0.032104492,3.8690407,-0.72125936,0.7470674,0.08066738,0.30932778,-0.025172234
19,0.6216860678979091,0.6264302848425337,2.5131173810295877,0.63,0.021331596280187992,0.021343807459203546,0.6183303033549271,2.9597802,0.6089301,0.0516482,0.028476,0.44064,-1.45219,19.755396,-0.032104492,3.8690407,-0.72125936,0.7470674,0.08066738,0.30932778,-0.025172234
19,0.6222574748292096,0.6270157450889811,2.410174785891286,0.63,0.02139075710610583,0.021290879007078337,0.6726190980254314,2.9597802,0.6089301,0.0516482,0.028476,0.44064,-1.45219,19.755396,-0.032104492,3.8690407,-0.72125936,0.7470674,0.08066738,0.30932778,-0.025172234
19,0.6220284166452043,0.6267789965506946,2.4707376206788467,0.63,0.021373370960433014,0.02131939868477692,0.5913340188273052,2.9597802,0.6089301,0.0516482,0.028476,0.44064,-1.45219,19.755396,-0.032104492,3.8690407,-0.72125936,0.7470674,0.08066738,0.30932778,-0.025172234
12,0.4524386898174225,0.4017462946309844,16.840803685657193,0.5,0.132349619959804,0.11259590807639065,0.2481569509163209,1.9866849,-0.511485,0.198187,0.0272378,0.466687,-1.56662,21.104267,-0.0600338,0.9633814,-0.14811862,2.0443566,-0.12444353,0.2327888,-0.124111176
12,0.45550746644377144,0.40325888216500166,16.76243855301982,0.51,0.13223033446627275,0.11268334896451193,0.48749763420962755,1.9866849,-0.511485,0.198187,0.0272378,0.466687,-1.56662,21.104267,-0.0600338,0.9633814,-0.14811862,2.0443566,-0.12444353,0.2327888,-0.124111176
12,0.45571018803617364,0.4038962553297596,16.762070310521267,0.51,0.13159095787018515,0.11210258091311225,0.3473644488939846,1.9866849,-0.511485,0.198187,0.0272378,0.466687,-1.56662,21.104267,-0.0600338,0.9633814,-0.14811862,2.0443566,-0.12444353,0.2327888,-0.124111176
12,0.45226615711344326,0.4011728524913535,16.837244883487074,0.5,0.13293425650176066,0.11312661052441565,0.27920930351538065,1.9866849,-0.511485,0.198187,0.0272378,0.466687,-1.56662,21.104267,-0.0600338,0.9633814,-0.14811862,2.0443566,-0.12444353,0.2327888,-0.124111176
12,0.4538603757927733,0.4024542134414503,16.794201291328136,0.5,0.13229972395072598,0.11264363922440589,0.4792655428451908,1.9866849,-0.511485,0.198187,0.0272378,0.466687,-1.56662,21.104267,-0.0600338,0.9633814,-0.14811862,2.0443566,-0.12444353,0.2327888,-0.124111176
0,0.6165100616407789,0.6306583854602897,3.7558431500610823,0.61,0.028616921613589752,0.02700168328628383,0.6672823335911436,1.8299348,-0.5100651,0.0462223,0.0344136,0.478006,-1.65561,19.91419,-0.0444088,2.28334,0.076839924,7.239672,0.1734724,0.0733791,-0.038220882
0,0.6164726618334488,0.6305971508443657,3.830337637898083,0.61,0.02857075157330613,0.02693304200453757,0.5954522716745873,1.8299348,-0.5100651,0.0462223,0.0344136,0.478006,-1.65561,19.91419,-0.0444088,2.28334,0.076839924,7.239672,0.1734724,0.0733791,-0.038220882
0,0.6165099402898769,0.630684299413327,3.5759964071176,0.61,0.02864039238161581,0.027079041670486935,0.5969439991737974,1.8299348,-0.5100651,0.0462223,0.0344136,0.478006,-1.65561,19.91419,-0.0444088,2.28334,0.076839924,7.239672,0.1734724,0.0733791,-0.038220882
0,0.6164721270854241,0.6305676279865614,4.036970775217924,0.61,0.02854878037607117,0.026850351340305355,0.6036189490040056,1.8299348,-0.5100651,0.0462223,0.0344136,0.478006,-1.65561,19.91419,-0.0444088,2.28334,0.076839924,7.239672,0.1734724,0.0733791,-0.038220882
0,0.616490892683699,0.6306223069634979,3.8195235214625427,0.61,0.028587156544813974,0.026952499877947005,0.6363665765545039,1.8299348,-0.5100651,0.0462223,0.0344136,0.478006,-1.65561,19.91419,-0.0444088,2.28334,0.076839924,7.239672,0.1734724,0.0733791,-0.038220882
1,0.5175594622684362,0.5255997570671389,1.5600792661443847,0.52,0.023667790032576214,0.023758086512953948,0.5232799236902922,2.5064402,0.12083006,0.119644,0.0894673,0.51025,-1.66768,20.00768,-0.07311821,2.7141643,-0.38363576,4.1120787,0.15767837,0.38167492,-0.029125065
1,0.5183865752048327,0.526439606733516,1.4743989572707505,0.52,0.02408778626294636,0.024131148366692518,0.5498143548268001,2.5064402,0.12083006,0.119644,0.0894673,0.51025,-1.66768,20.00768,-0.07311821,2.7141643,-0.38363576,4.1120787,0.15767837,0.38167492,-0.029125065
1,0.5185330809216852,0.5265973817401892,1.4937704897756703,0.52,0.024136296226181325,0.024187195487962297,0.5693549520750166,2.5064402,0.12083006,0.119644,0.0894673,0.51025,-1.66768,20.00768,-0.07311821,2.7141643,-0.38363576,4.1120787,0.15767837,0.38167492,-0.029125065
1,0.5174067062730041,0.5254443749971495,1.566004735862407,0.52,0.02358161257958724,0.023684638111169307,0.5022341800876478,2.5064402,0.12083006,0.119644,0.0894673,0.51025,-1.66768,20.00768,-0.07311821,2.7141643,-0.38363576,4.1120787,0.15767837,0.38167492,-0.029125065
1,0.5180042441088137,0.5260580684529947,1.531755200508087,0.52,0.023885931198431715,0.023954322153461657,0.5274886546902582,2.5064402,0.12083006,0.119644,0.0894673,0.51025,-1.66768,20.00768,-0.07311821,2.7141643,-0.38363576,4.1120787,0.15767837,0.38167492,-0.029125065
3,0.8202203193347132,0.8259624831192938,31.290095190277498,0.8400000000000001,0.032164152671746826,0.03188904227653379,0.8136647612495027,1.8741251,-0.511485,0.165022,0.0,0.503204,-1.67161,21.20952,0.027820587,0.63285327,0.11605328,4.6148677,-4.2133327,0.3377416,-0.3885584
3,0.8203180070466002,0.8259602202893699,30.158239934421545,0.8400000000000001,0.03205531023235125,0.03170006678760573,0.8775622715228807,1.8741251,-0.511485,0.165022,0.0,0.503204,-1.67161,21.20952,0.027820587,0.63285327,0.11605328,4.6148677,-4.2133327,0.3377416,-0.3885584
2,0.8161571909270113,0.8227735914794008,30.13098418168738,0.79,0.031066364100435007,0.03076987472087245,0.7832595244892473,1.8741251,-0.511485,0.165022,0.0,0.503204,-1.67161,21.20952,0.027820587,0.63285327,0.11605328,4.6148677,-4.2133327,0.3377416,-0.3885584
3,0.824321491065649,0.8300838018544995,31.32127764136385,0.8400000000000001,0.033662668995389666,0.03303432658164793,0.8343030670182268,1.8741251,-0.511485,0.165022,0.0,0.503204,-1.67161,21.20952,0.027820587,0.63285327,0.11605328,4.6148677,-4.2133327,0.3377416,-0.3885584
3,0.8205056118698332,0.8261777238832477,30.522261665297265,0.8400000000000001,0.032164415954284986,0.03181886530199692,0.915855309260308,1.8741251,-0.511485,0.165022,0.0,0.503204,-1.67161,21.20952,0.027820587,0.63285327,0.11605328,4.6148677,-4.2133327,0.3377416,-0.3885584
0,0.248352515253121,0.3339061629879827,1.6884890483979689,0.18000000000000002,0.18546420891038234,0.16305554069563102,0.5076213245822505,3.44375,0.78107,0.109389,0.0,0.554361,-1.88979,17.578997,0.0018959045,6.800061,-1.7091389,5.807871,-0.20492935,0.35806414,-0.01313588
0,0.2508410487084244,0.33487412408969275,1.6464787700697343,0.18000000000000002,0.1853748618473416,0.16292827970760385,0.1677684234917484,3.44375,0.78107,0.109389,0.0,0.554361,-1.88979,17.578997,0.0018959045,6.800061,-1.7091389,5.807871,-0.20492935,0.35806414,-0.01313588
0,0.25117179765951475,0.33477112551525157,1.6268226996799058,0.18000000000000002,0.18526513715755405,0.1627078742265294,0.19458926800100537,3.44375,0.78107,0.109389,0.0,0.554361,-1.88979,17.578997,0.0018959045,6.800061,-1.7091389,5.807871,-0.20492935,0.35806414,-0.01313588
0,0.24854949124001452,0.3342181320811732,1.6965125939841528,0.18000000000000002,0.18554838292464093,0.16324027662747184,0.1839147914435223,3.44375,0.78107,0.109389,0.0,0.554361,-1.88979,17.578997,0.0018959045,6.800061,-1.7091389,5.807871,-0.20492935,0.35806414,-0.01313588
0,0.25012383301120206,0.33471380485615837,1.6609343222498865,0.18000000000000002,0.18544423511472075,0.16306140898692284,0.29887234734822515,3.44375,0.78107,0.109389,0.0,0.554361,-1.88979,17.578997,0.0018959045,6.800061,-1.7091389,5.807871,-0.20492935,0.35806414,-0.01313588
11,0.6051864478532812,0.6113069135404681,1.8835103528217587,0.61,0.020183642394103807,0.01966781822733196,0.6176283518106499,1.6640148,-0.5100651,0.156674,0.0825757,0.442872,-1.51931,20.415379,-0.028020859,1.7477031,-0.38119698,0.90488577,0.017585754,0.5471601,-0.029839933
11,0.6049230255437921,0.6110669402388887,1.8705913851972582,0.61,0.020228711996386872,0.01970114209221978,0.6205974845137736,1.6640148,-0.5100651,0.156674,0.0825757,0.442872,-1.51931,20.415379,-0.028020859,1.7477031,-0.38119698,0.90488577,0.017585754,0.5471601,-0.029839933
11,0.6051672309556394,0.6113200962922872,1.9300966089722351,0.61,0.020276035333900433,0.019749769943926365,0.6200480882281214,1.6640148,-0.5100651,0.156674,0.0825757,0.442872,-1.51931,20.415379,-0.028020859,1.7477031,-0.38119698,0.90488577,0.017585754,0.5471601,-0.029839933
11,0.6049401830589103,0.6110523562921377,1.8289554582624987,0.61,0.0201440324739513,0.01962572068171169,0.6205134758344792,1.6640148,-0.5100651,0.156674,0.0825757,0.442872,-1.51931,20.415379,-0.028020859,1.7477031,-0.38119698,0.90488577,0.017585754,0.5471601,-0.029839933
11,0.6051137825576258,0.6112471819278721,1.8865855017429567,0.61,0.02021444084654317,0.019693321794316706,0.6099432462855203,1.6640148,-0.5100651,0.156674,0.0825757,0.442872,-1.51931,20.415379,-0.028020859,1.7477031,-0.38119698,0.90488577,0.017585754,0.5471601,-0.029839933
10,0.7083546635972526,0.7133949916684573,1.3450971011834554,0.7100000000000001,0.01365634365775592,0.013573340701996792,0.7301036006594556,1.996025,-0.511485,0.130957,0.0,0.467564,-1.45861,20.728786,-0.06441307,0.90802145,-0.22137856,0.88135767,0.08695769,0.23307866,-0.083521366
10,0.7084279013092204,0.7134677015911223,1.4641533058475034,0.7100000000000001,0.013653768901369712,0.013559576590977474,0.7325107670910168,1.996025,-0.511485,0.130957,0.0,0.467564,-1.45861,20.728786,-0.06441307,0.90802145,-0.22137856,0.88135767,0.08695769,0.23307866,-0.083521366
10,0.7085184426718784,0.7135409834053517,1.3606496430275001,0.7100000000000001,0.013698448921567186,0.013595918614245974,0.7376677783035384,1.996025,-0.511485,0.130957,0.0,0.467564,-1.45861,20.728786,-0.06441307,0.90802145,-0.22137856,0.88135767,0.08695769,0.23307866,-0.083521366
10,0.7080145560779364,0.7130617649658593,1.4340489853148028,0.7100000000000001,0.013569074008648485,0.013554602248913089,0.6917124185444153,1.996025,-0.511485,0.130957,0.0,0.467564,-1.45861,20.728786,-0.06441307,0.90802145,-0.22137856,0.88135767,0.08695769,0.23307866,-0.083521366
10,0.7083119270374284,0.7133489631987368,1.385708630674344,0.7100000000000001,0.013647579574993851,0.01357542547867934,0.7136594913249571,1.996025,-0.511485,0.130957,0.0,0.467564,-1.45861,20.728786,-0.06441307,0.90802145,-0.22137856,0.88135767,0.08695769,0.23307866,-0.083521366
0,0.564196385372875,0.5697216445022049,10.905020508105736,0.5700000000000001,0.009993163754037637,0.01036408041639977,0.5827391894668495,2.79678,0.12083006,0.121521,0.107263,0.526563,-1.74227,19.691961,-0.009038925,2.99663,-0.18037009,4.283184,-0.29881573,0.15494472,-0.03965527
0,0.5643129301360846,0.569839595290687,10.964590635965578,0.5700000000000001,0.009981639733252334,0.010312291880586735,0.5701756835752828,2.79678,0.12083006,0.121521,0.107263,0.526563,-1.74227,19.691961,-0.009038925,2.99663,-0.18037009,4.283184,-0.29881573,0.15494472,-0.03965527
0,0.5642295664892737,0.5697711474260365,10.788367258353901,0.5700000000000001,0.010007428776645622,0.010388389864142453,0.5630886379811796,2.79678,0.12083006,0.121521,0.107263,0.526563,-1.74227,19.691961,-0.009038925,2.99663,-0.18037009,4.283184,-0.29881573,0.15494472,-0.03965527
0,0.5642805556930267,0.5697866405771257,11.112677650980913,0.5700000000000001,0.009958972988075576,0.01027291988918672,0.5674315230592931,2.79678,0.12083006,0.121521,0.107263,0.526563,-1.74227,19.691961,-0.009038925,2.99663,-0.18037009,4.283184,-0.29881573,0.15494472,-0.03965527
0,0.5642518500614059,0.5697759391195703,10.944195313308228,0.5700000000000001,0.009985465979384545,0.010334580430582805,0.5861122370329658,2.79678,0.12083006,0.121521,0.107263,0.526563,-1.74227,19.691961,-0.009038925,2.99663,-0.18037009,4.283184,-0.29881573,0.15494472,-0.03965527
0,0.480586555711725,0.4904224581157711,7.363333331191825,0.48000000000000004,0.02160277318299436,0.02407171972227042,0.5079381079824835,2.145845,-0.511485,0.148376,0.0,0.528157,-1.62123,21.044407,0.017406464,1.132401,-0.218799,5.633183,-1.6864171,0.20055747,-0.18454254
0,0.4804811741292958,0.4904595287563553,7.28748564700436,0.48000000000000004,0.021899013646171778,0.024419268192425198,0.460499233952138,2.145845,-0.511485,0.148376,0.0,0.528157,-1.62123,21.044407,0.017406464,1.132401,-0.218799,5.633183,-1.6864171,0.20055747,-0.18454254
0,0.48037266307626064,0.4902251944889009,7.4374675052304156,0.48000000000000004,0.021559705718049355,0.02404580331931333,0.5013779584174994,2.145845,-0.511485,0.148376,0.0,0.528157,-1.62123,21.044407,0.017406464,1.132401,-0.218799,5.633183,-1.6864171,0.20055747,-0.18454254
0,0.4806853768902748,0.49063864818214376,7.234464018535618,0.48000000000000004,0.02191581757174088,0.024419725466753976,0.524750969493647,2.145845,-0.511485,0.148376,0.0,0.528157,-1.62123,21.044407,0.017406464,1.132401,-0.218799,5.633183,-1.6864171,0.20055747,-0.18454254
0,0.48058981964737024,0.4904973765549188,7.288396419082346,0.48000000000000004,0.021772747131819564,0.02426306886446283,0.47762214310074325,2.145845,-0.511485,0.148376,0.0,0.528157,-1.62123,21.044407,0.017406464,1.132401,-0.218799,5.633183,-1.6864171,0.20055747,-0.18454254
18,0.3612704074409244,0.36270892169452473,0.3158539232581461,0.37,0.05614829738335275,0.0588350564592111,0.37654212523728353,2.49931,0.35598993,0.0715286,0.0,0.468427,-1.63658,19.926163,-0.04333687,4.747496,-0.20720387,0.81472653,0.033726513,0.072959185,-0.024340808
18,0.36014259990648617,0.36205923301748244,0.30541651398198155,0.36000000000000004,0.05709109362634676,0.0594178207230619,0.37227639585946126,2.49931,0.35598993,0.0715286,0.0,0.468427,-1.63658,19.926163,-0.04333687,4.747496,-0.20720387,0.81472653,0.033726513,0.072959185,-0.024340808
18,0.3607952658135227,0.3624739728445556,0.31149970341175504,0.37,0.05655655740165552,0.05907319052507838,0.3449096004935543,2.49931,0.35598993,0.0715286,0.0,0.468427,-1.63658,19.926163,-0.04333687,4.747496,-0.20720387,0.81472653,0.033726513,0.072959185,-0.024340808
18,0.3608176458351827,0.3624127285688367,0.31227299061083613,0.37,0.05643370233965317,0.05903277669704704,0.35339854408541327,2.49931,0.35598993,0.0715286,0.0,0.468427,-1.63658,19.926163,-0.04333687,4.747496,-0.20720387,0.81472653,0.033726513,0.072959185,-0.024340808
18,0.360837927526903,0.36247476896370495,0.314363548327492,0.37,0.056461833376778764,0.05902245789256363,0.2563957537030892,2.49931,0.35598993,0.0715286,0.0,0.468427,-1.63658,19.926163,-0.04333687,4.747496,-0.20720387,0.81472653,0.033726513,0.072959185,-0.024340808
1,0.4555713620362341,0.4634789850441482,0.708713736054051,0.46,0.03497048260606858,0.03512715654943214,0.441791787412047,1.7338749,-0.511485,0.0893288,0.0,0.481531,-1.65417,20.715107,-0.060892105,1.3860319,-0.03666818,1.3262749,0.09887493,0.16683179,-0.051668227
1,0.4553215354812871,0.4631967697497837,0.7502204547945439,0.46,0.03502512783716147,0.03519834761627707,0.43928476336513184,1.7338749,-0.511485,0.0893288,0.0,0.481531,-1.65417,20.715107,-0.060892105,1.3860319,-0.03666818,1.3262749,0.09887493,0.16683179,-0.051668227
1,0.45490952899528314,0.46278611033124045,0.7843398199438525,0.46,0.034752664924747406,0.03499413186008466,0.46073694168683543,1.7338749,-0.511485,0.0893288,0.0,0.481531,-1.65417,20.715107,-0.060892105,1.3860319,-0.03666818,1.3262749,0.09887493,0.16683179,-0.051668227
1,0.45616116459426853,0.46406814643182515,0.6720524807778929,0.46,0.03527642219737817,0.035367217874980116,0.41625998527031033,1.7338749,-0.511485,0.0893288,0.0,0.481531,-1.65417,20.715107,-0.060892105,1.3860319,-0.03666818,1.3262749,0.09887493,0.16683179,-0.051668227
1,0.4554917622561694,0.463381271079056,0.7268671723059015,0.46,0.0350116939862892,0.035171450108892555,0.44488611150804025,1.7338749,-0.511485,0.0893288,0.0,0.481531,-1.65417,20.715107,-0.060892105,1.3860319,-0.03666818,1.3262749,0.09887493,0.16683179,-0.051668227
7,0.7791960958962132,0.7820883572745407,25.130249207052657,0.79,0.02514633419670853,0.02426406949843426,0.8086331509369049,2.4824,0.084769964,0.0419541,0.0,0.464391,-1.67233,20.755337,-0.040763855,2.464673,-0.5370269,1.4894903,0.10729021,0.31775334,-0.050046653
7,0.7808748608585109,0.7835650928845339,25.498506917784653,0.79,0.025050933599642,0.02417488153294821,0.7908407032779353,2.4824,0.084769964,0.0419541,0.0,0.464391,-1.67233,20.755337,-0.040763855,2.464673,-0.5370269,1.4894903,0.10729021,0.31775334,-0.050046653
7,0.779139552751819,0.7820144550056638,25.441520688045784,0.79,0.02502552554177484,0.02415055571923314,0.8189442163091522,2.4824,0.084769964,0.0419541,0.0,0.464391,-1.67233,20.755337,-0.040763855,2.464673,-0.5370269,1.4894903,0.10729021,0.31775334,-0.050046653
7,0.7806585942352973,0.78338198181749,25.18953989856709,0.79,0.025086674138617704,0.024208121848788164,0.7565284260507293,2.4824,0.084769964,0.0419541,0.0,0.464391,-1.67233,20.755337,-0.040763855,2.464673,-0.5370269,1.4894903,0.10729021,0.31775334,-0.050046653
7,0.7795441439185166,0.7823645553131329,25.290763289123788,0.79,0.025098422208019167,0.024211226632780084,0.7701380390703985,2.4824,0.084769964,0.0419541,0.0,0.464391,-1.67233,20.755337,-0.040763855,2.464673,-0.5370269,1.4894903,0.10729021,0.31775334,-0.050046653
8,0.10844534612373587,0.1762010801339612,0.6735656739856495,0.09999999999999999,0.03276804589895769,0.1735110083133847,0.11346607527506833,2.4965,0.28357005,0.111823,0.0539857,0.468939,-1.61976,19.697927,-0.02527237,3.7063222,-1.3454776,0.9757126,0.10881257,0.6845714,-0.012328625
8,0.10805516142318558,0.16838189024348188,0.733353188559704,0.09999999999999999,0.03004599172879882,0.1639886172996584,0.09664516072120531,2.4965,0.28357005,0.111823,0.0539857,0.468939,-1.61976,19.697927,-0.02527237,3.7063222,-1.3454776,0.9757126,0.10881257,0.6845714,-0.012328625
8,0.10799261732733989,0.16803615978517655,0.7338126198465034,0.09999999999999999,0.029821188789532757,0.16365028057635891,0.15240496354025124,2.4965,0.28357005,0.111823,0.0539857,0.468939,-1.61976,19.697927,-0.02527237,3.7063222,-1.3454776,0.9757126,0.10881257,0.6845714,-0.012328625
8,0.10850209216721457,0.1766857898951178,0.6674564249315154,0.09999999999999999,0.03325821691505384,0.17399748620574804,0.14237375078763592,2.4965,0.28357005,0.111823,0.0539857,0.468939,-1.61976,19.697927,-0.02527237,3.7063222,-1.3454776,0.9757126,0.10881257,0.6845714,-0.012328625
8,0.10820106629651077,0.17226313914920233,0.6856028532511118,0.09999999999999999,0.03121575554741575,0.16889820240575965,0.08868833607435941,2.4965,0.28357005,0.111823,0.0539857,0.468939,-1.61976,19.697927,-0.02527237,3.7063222,-1.3454776,0.9757126,0.10881257,0.6845714,-0.012328625
11,0.604625753131783,0.6106753882282742,0.27224532119635114,0.61,0.02378272559113659,0.02394625728542677,0.6337142698470806,2.0260649,-0.511485,0.0369891,0.0,0.401749,-1.5353,21.095087,-0.06441307,1.4551214,-0.22137856,1.7089577,0.08695769,0.49227864,-0.083521366
11,0.6055229106888206,0.6115675738021096,0.3338553826097268,0.61,0.023867548821937534,0.023911651032538343,0.6002416297389094,2.0260649,-0.511485,0.0369891,0.0,0.401749,-1.5353,21.095087,-0.06441307,1.4551214,-0.22137856,1.7089577,0.08695769,0.49227864,-0.083521366
11,0.6054792715099923,0.6115137053300614,0.33788609112161794,0.61,0.02384072527863962,0.02391663536180812,0.6546954740392623,2.0260649,-0.511485,0.0369891,0.0,0.401749,-1.5353,21.095087,-0.06441307,1.4551214,-0.22137856,1.7089577,0.08695769,0.49227864,-0.083521366
11,0.6047162951255263,0.6107736192244296,0.27567766188803944,0.61,0.02379656385178064,0.023938861403600232,0.6001456751912047,2.0260649,-0.511485,0.0369891,0.0,0.401749,-1.5353,21.095087,-0.06441307,1.4551214,-0.22137856,1.7089577,0.08695769,0.49227864,-0.083521366
11,0.6051140435027903,0.6111601419662804,0.305062648252715,0.61,0.023788915858942383,0.02392483856596843,0.6370658702412624,2.0260649,-0.511485,0.0369891,0.0,0.401749,-1.5353,21.095087,-0.06441307,1.4551214,-0.22137856,1.7089577,0.08695769,0.49227864,-0.083521366
0,0.48672733864477297,0.49378323758041015,5.288088842894467,0.49,0.012422540189044623,0.013480137106614777,0.49488109945472847,2.191105,-0.5100651,0.049358,0.0,0.472661,-1.72251,20.471687,-0.06441307,1.5060214,-0.22137856,1.5871577,0.08695769,0.44487864,-0.083521366
0,0.4867352321275304,0.49386291595145526,5.084035382441471,0.49,0.01266963132381399,0.013662626505449376,0.5256870399002993,2.191105,-0.5100651,0.049358,0.0,0.472661,-1.72251,20.471687,-0.06441307,1.5060214,-0.22137856,1.5871577,0.08695769,0.44487864,-0.083521366
0,0.486897888072858,0.49397323308442653,5.333812175609637,0.49,0.012449621398873928,0.013473623601933308,0.49100021109146413,2.191105,-0.5100651,0.049358,0.0,0.472661,-1.72251,20.471687,-0.06441307,1.5060214,-0.22137856,1.5871577,0.08695769,0.44487864,-0.083521366
0,0.4865500835461624,0.49365078622153813,5.043401657792856,0.49,0.01261784620329226,0.013653814780965575,0.49670048492015134,2.191105,-0.5100651,0.049358,0.0,0.472661,-1.72251,20.471687,-0.06441307,1.5060214,-0.22137856,1.5871577,0.08695769,0.44487864,-0.083521366
0,0.4867433446532428,0.4938385483907008,5.182266296744274,0.49,0.012556470467410125,0.01357675779564706,0.5009911261837426,2.191105,-0.5100651,0.049358,0.0,0.472661,-1.72251,20.471687,-0.06441307,1.5060214,-0.22137856,1.5871577,0.08695769,0.44487864,-0.083521366
8,0.7548056283482957,0.7591650389787354,0.5538904328059289,0.76,0.01952843226705292,0.019442719726788057,0.799336318338643,2.029385,-0.511485,0.0602771,0.0,0.493968,-1.64603,21.13962,-0.07698059,1.2895812,-0.36301887,1.4901232,0.06932318,0.5225582,-0.12564182
8,0.7558429293000234,0.7602460255002214,0.6347160947034354,0.76,0.019577438588014473,0.019428303793875258,0.7649853943616193,2.029385,-0.511485,0.0602771,0.0,0.493968,-1.64603,21.13962,-0.07698059,1.2895812,-0.36301887,1.4901232,0.06932318,0.5225582,-0.12564182
8,0.7565242579784931,0.760937381537204,0.6674185055971975,0.76,0.019474312305614305,0.019325585911948148,0.7573083516362579,2.029385,-0.511485,0.0602771,0.0,0.493968,-1.64603,21.13962,-0.07698059,1.2895812,-0.36301887,1.4901232,0.06932318,0.5225582,-0.12564182
8,0.7544523969314457,0.7587985282910028,0.5204302027286758,0.76,0.019607933991642512,0.019569573094082186,0.7744696149259723,2.029385,-0.511485,0.0602771,0.0,0.493968,-1.64603,21.13962,-0.07698059,1.2895812,-0.36301887,1.4901232,0.06932318,0.5225582,-0.12564182
8,0.7552176242099723,0.759595521323046,0.5767714408675602,0.76,0.01957986382289706,0.019462935617332488,0.7823537851616382,2.029385,-0.511485,0.0602771,0.0,0.493968,-1.64603,21.13962,-0.07698059,1.2895812,-0.36301887,1.4901232,0.06932318,0.5225582,-0.12564182
14,0.5105507078203375,0.4604951001522058,3.1363487630096643,0.53,0.12203709381222144,0.11477421052832587,0.3053445726566852,1.599085,-0.511485,0.157457,0.0,0.450465,-1.64289,20.854725,-0.050174713,1.668376,-0.35622406,0.53235054,0.09905058,0.3037006,-0.05559942
14,0.509904522290948,0.4589884524417172,3.2285649291961818,0.53,0.12276877835892286,0.11549785624567017,0.5259345914203207,1.599085,-0.511485,0.157457,0.0,0.450465,-1.64289,20.854725,-0.050174713,1.668376,-0.35622406,0.53235054,0.09905058,0.3037006,-0.05559942
14,0.5104815867599001,0.46022298318475485,3.2278739221374053,0.53,0.12227258812768341,0.11500594323866267,0.5065999750215473,1.599085,-0.511485,0.157457,0.0,0.450465,-1.64289,20.854725,-0.050174713,1.668376,-0.35622406,0.53235054,0.09905058,0.3037006,-0.05559942
14,0.5102910081168492,0.45982498091345353,3.1536074840159927,0.53,0.12243725467676062,0.11517948288323156,0.4845550730081303,1.599085,-0.511485,0.157457,0.0,0.450465,-1.64289,20.854725,-0.050174713,1.668376,-0.35622406,0.53235054,0.09905058,0.3037006,-0.05559942
